YearWeekISO,ReportingCountry,TotalDoses,TargetGroup,TotalDosesSum
2021-W05,HU,55658,HCW,1125764
2021-W05,HU,979,LTCF,1126743
2021-W05,IE,51358,ALL,647400
2021-W05,IE,3019,Age18_24,650419
2021-W05,IE,24670,Age25_49,675089
2021-W05,IE,10760,Age50_59,685849
2021-W05,IE,5401,Age60_69,691250
2021-W05,IE,2082,Age70_79,693332
2021-W05,IE,5269,Age80+,698601
2021-W05,IE,125,AgeUNK,698726
2021-W05,IE,43283,HCW,742009
2021-W05,IE,8060,LTCF,750069
2021-W05,IS,2113,ALL,45854
2021-W05,IS,33,Age18_24,45887
2021-W05,IS,483,Age25_49,46370
2021-W05,IS,191,Age50_59,46561
2021-W05,IS,121,Age60_69,46682
2021-W05,IS,131,Age70_79,46813
2021-W05,IS,1146,Age80+,47959
2021-W05,IS,2,AgeUNK,47961
2021-W05,IS,189,HCW,48150
2021-W05,IS,26,LTCF,48176
2021-W05,IT,603022,ALL,5888406
2021-W05,IT,25580,Age18_24,5913986
2021-W05,IT,241828,Age25_49,6155814
2021-W05,IT,146552,Age50_59,6302366
2021-W05,IT,89922,Age60_69,6392288
2021-W05,IT,27877,Age70_79,6420165
2021-W05,IT,70814,Age80+,6490979
2021-W05,IT,365241,HCW,6856220
2021-W05,IT,153182,LTCF,7009402
2021-W05,LT,30786,ALL,215258
2021-W05,LT,855,Age18_24,216113
2021-W05,LT,10439,Age25_49,226552
2021-W05,LT,8444,Age50_59,234996
2021-W05,LT,6427,Age60_69,241423
2021-W05,LT,1945,Age70_79,243368
2021-W05,LT,2563,Age80+,245931
2021-W05,LT,113,AgeUNK,246044
2021-W05,LU,5201,ALL,34919
2021-W05,LU,121,Age18_24,35040
2021-W05,LU,1363,Age25_49,36403
2021-W05,LU,589,Age50_59,36992
2021-W05,LU,221,Age60_69,37213
2021-W05,LU,234,Age70_79,37447
2021-W05,LU,1367,Age80+,38814
2021-W05,LU,1893,HCW,40707
2021-W05,LU,1678,LTCF,42385
2021-W05,LV,8475,ALL,56029
2021-W05,LV,314,Age18_24,56343
2021-W05,LV,993,Age25_49,57336
2021-W05,LV,559,Age50_59,57895
2021-W05,LV,411,Age60_69,58306
2021-W05,LV,65,Age70_79,58371
2021-W05,LV,8,Age80+,58379
2021-W05,LV,0,AgeUNK,58379
2021-W05,LV,6125,HCW,64504
2021-W05,MT,13157,ALL,85412
2021-W05,MT,447,Age18_24,85859
2021-W05,MT,3564,Age25_49,89423
2021-W05,MT,1452,Age50_59,90875
2021-W05,MT,696,Age60_69,91571
2021-W05,MT,481,Age70_79,92052
2021-W05,MT,6517,Age80+,98569
2021-W05,MT,0,AgeUNK,98569
2021-W05,MT,0,HCW,98569
2021-W05,MT,0,LTCF,98569
2021-W05,NL,229150,ALL,572922
2021-W05,NO,91772,ALL,290217
2021-W05,NO,1060,Age18_24,291277
2021-W05,NO,14310,Age25_49,305587
2021-W05,NO,6183,Age50_59,311770
2021-W05,NO,4014,Age60_69,315784
2021-W05,NO,8474,Age70_79,324258
2021-W05,NO,57701,Age80+,381959
2021-W05,PL,495015,ALL,3327301
2021-W05,PL,24317,Age18_24,3351618
2021-W05,PL,133723,Age25_49,3485341
2021-W05,PL,73600,Age50_59,3558941
2021-W05,PL,48032,Age60_69,3606973
2021-W05,PL,70168,Age70_79,3677141
2021-W05,PL,143921,Age80+,3821062
2021-W05,PL,1254,AgeUNK,3822316
2021-W05,PL,119586,HCW,3941902
2021-W05,PT,58791,ALL,785140
2021-W05,PT,1809,Age18_24,786949
2021-W05,PT,21343,Age25_49,808292
2021-W05,PT,10228,Age50_59,818520
2021-W05,PT,6432,Age60_69,824952
2021-W05,PT,4089,Age70_79,829041
2021-W05,PT,14857,Age80+,843898
2021-W05,RO,77754,1_Age60+,1838450
2021-W05,RO,86557,1_Age<60,1925007
2021-W05,RO,164311,ALL,2089318
2021-W05,RO,86021,HCW,2175339
2021-W05,RO,9319,LTCF,2184658
2021-W05,SE,98637,ALL,836188
2021-W05,SE,2303,Age18_24,838491
2021-W05,SE,21427,Age25_49,859918
2021-W05,SE,14077,Age50_59,873995
2021-W05,SE,11813,Age60_69,885808
2021-W05,SE,11950,Age70_79,897758
2021-W05,SE,37067,Age80+,934825
2021-W05,SE,22261,LTCF,957086
2021-W05,SI,19533,ALL,215183
2021-W05,SI,350,Age18_24,215533
2021-W05,SI,3417,Age25_49,218950
2021-W05,SI,1842,Age50_59,220792
2021-W05,SI,941,Age60_69,221733
2021-W05,SI,1053,Age70_79,222786
2021-W05,SI,11926,Age80+,234712
2021-W05,SI,4,AgeUNK,234716
2021-W05,SI,4491,HCW,239207
2021-W05,SK,68152,ALL,234207
2021-W05,SK,18203,Age80+,252410
2021-W06,AT,44271,1_Age60+,1095480
2021-W06,AT,68822,1_Age<60,1164302
2021-W06,AT,113093,ALL,1277395
2021-W06,AT,6157,Age18_24,1283552
2021-W06,AT,38911,Age25_49,1322463
2021-W06,AT,23615,Age50_59,1346078
2021-W06,AT,9018,Age60_69,1355096
2021-W06,AT,8223,Age70_79,1363319
2021-W06,AT,27030,Age80+,1390349
2021-W06,BE,57372,1_Age60+,1940788
2021-W06,BE,85896,1_Age<60,2026684
2021-W06,BE,143268,ALL,2169952
2021-W06,BE,7941,Age18_24,2177893
2021-W06,BE,50759,Age25_49,2228652
2021-W06,BE,26434,Age50_59,2255086
2021-W06,BE,15503,Age60_69,2270589
2021-W06,BE,10458,Age70_79,2281047
2021-W06,BE,31411,Age80+,2312458
2021-W06,BE,0,AgeUNK,2312458
2021-W06,BE,95814,HCW,2408272
2021-W06,BE,47454,LTCF,2455726
2021-W06,BG,18350,ALL,179633
2021-W06,BG,187,Age18_24,179820
2021-W06,BG,6753,Age25_49,186573
2021-W06,BG,5831,Age50_59,192404
2021-W06,BG,4184,Age60_69,196588
2021-W06,BG,976,Age70_79,197564
2021-W06,BG,408,Age80+,197972
2021-W06,BG,11,AgeUNK,197983
2021-W06,BG,3913,HCW,201896
2021-W06,BG,832,LTCF,202728
2021-W06,CY,11251,ALL,71929
2021-W06,CY,9605,Age80+,81534
2021-W06,CY,63,AgeUNK,81597
2021-W06,CY,1323,HCW,82920
2021-W06,CY,260,LTCF,83180
2021-W06,CZ,65130,1_Age60+,1391960
2021-W06,CZ,36098,1_Age<60,1428058
2021-W06,CZ,101229,ALL,1529287
2021-W06,CZ,1663,Age18_24,1530950
2021-W06,CZ,22396,Age25_49,1553346
2021-W06,CZ,11994,Age50_59,1565340
2021-W06,CZ,8758,Age60_69,1574098
2021-W06,CZ,6953,Age70_79,1581051
2021-W06,CZ,49419,Age80+,1630470
2021-W06,CZ,1,AgeUNK,1630471
2021-W06,CZ,30319,HCW,1660790
2021-W06,CZ,22611,LTCF,1683401
2021-W06,DE,857773,ALL,4207199
2021-W06,DK,67871,ALL,969645
2021-W06,DK,2500,Age18_24,972145
2021-W06,DK,19393,Age25_49,991538
2021-W06,DK,9911,Age50_59,1001449
2021-W06,DK,6929,Age60_69,1008378
2021-W06,DK,4681,Age70_79,1013059
2021-W06,DK,24457,Age80+,1037516
2021-W06,DK,39914,HCW,1077430
2021-W06,DK,2142,LTCF,1079572
2021-W06,EE,9715,ALL,110458
2021-W06,EE,247,Age18_24,110705
2021-W06,EE,2263,Age25_49,112968
2021-W06,EE,1606,Age50_59,114574
2021-W06,EE,1667,Age60_69,116241
2021-W06,EE,1255,Age70_79,117496
2021-W06,EE,2664,Age80+,120160
2021-W06,EE,13,AgeUNK,120173
2021-W06,EE,4375,HCW,124548
2021-W06,EE,4554,LTCF,129102
2021-W06,EL,100943,1_Age60+,1462715
2021-W06,EL,27421,1_Age<60,1490136
2021-W06,EL,128380,ALL,1618516
2021-W06,EL,490,Age18_24,1619006
2021-W06,EL,17793,Age25_49,1636799
2021-W06,EL,9138,Age50_59,1645937
2021-W06,EL,3771,Age60_69,1649708
2021-W06,EL,1947,Age70_79,1651655
2021-W06,EL,95225,Age80+,1746880
2021-W06,EL,16,AgeUNK,1746896
2021-W06,EL,15128,HCW,1762024
2021-W06,ES,104703,1_Age60+,6519238
2021-W06,ES,369480,1_Age<60,6888718
2021-W06,ES,474183,ALL,7362901
2021-W06,ES,0,AgeUNK,7362901
2021-W06,ES,384266,HCW,7747167
2021-W06,ES,49605,LTCF,7796772
2021-W06,FI,55119,ALL,506615
2021-W06,FI,1071,Age18_24,507686
2021-W06,FI,9301,Age25_49,516987
2021-W06,FI,5466,Age50_59,522453
2021-W06,FI,5645,Age60_69,528098
2021-W06,FI,5474,Age70_79,533572
2021-W06,FI,28162,Age80+,561734
2021-W06,FI,0,AgeUNK,561734
2021-W06,FR,791591,ALL,6534717
2021-W06,FR,8627,Age18_24,6543344
2021-W06,FR,119677,Age25_49,6663021
2021-W06,FR,118959,Age50_59,6781980
2021-W06,FR,80099,Age60_69,6862079
2021-W06,FR,177545,Age70_79,7039624
2021-W06,FR,289514,Age80+,7329138
2021-W06,FR,166,AgeUNK,7329304
2021-W06,FR,250850,HCW,7580154
2021-W06,FR,182853,LTCF,7763007
2021-W06,HR,27408,ALL,278959
2021-W06,HR,304,Age18_24,279263
2021-W06,HR,6948,Age25_49,286211
2021-W06,HR,5039,Age50_59,291250
2021-W06,HR,5632,Age60_69,296882
2021-W06,HR,4959,Age70_79,301841
2021-W06,HR,4520,Age80+,306361
2021-W06,HR,7748,HCW,314109
2021-W06,HR,0,LTCF,314109
2021-W06,HU,83174,ALL,1209917
2021-W06,HU,2833,Age18_24,1212750
2021-W06,HU,16624,Age25_49,1229374
2021-W06,HU,21302,Age50_59,1250676
2021-W06,HU,5257,Age60_69,1255933
2021-W06,HU,9264,Age70_79,1265197
2021-W06,HU,27708,Age80+,1292905
2021-W06,HU,186,AgeUNK,1293091
2021-W06,HU,23334,HCW,1316425
2021-W06,HU,2756,LTCF,1319181
2021-W06,IE,30512,ALL,780581
2021-W06,IE,1727,Age18_24,782308
2021-W06,IE,14592,Age25_49,796900
2021-W06,IE,6735,Age50_59,803635
2021-W06,IE,3736,Age60_69,807371
2021-W06,IE,1613,Age70_79,808984
2021-W06,IE,2061,Age80+,811045
2021-W06,IE,40,AgeUNK,811085
2021-W06,IE,25306,HCW,836391
2021-W06,IE,5159,LTCF,841550
2021-W06,IS,2154,ALL,50330
2021-W06,IS,508,Age18_24,50838
2021-W06,IS,1092,Age25_49,51930
2021-W06,IS,352,Age50_59,52282
2021-W06,IS,192,Age60_69,52474
2021-W06,IS,8,Age70_79,52482
2021-W06,IS,0,Age80+,52482
2021-W06,IS,2,AgeUNK,52484
2021-W06,IS,2092,HCW,54576
2021-W06,IS,0,LTCF,54576
2021-W06,IT,432314,ALL,7441716
2021-W06,IT,18726,Age18_24,7460442
2021-W06,IT,159167,Age25_49,7619609
2021-W06,IT,81881,Age50_59,7701490
2021-W06,IT,51014,Age60_69,7752504
2021-W06,IT,22584,Age70_79,7775088
2021-W06,IT,98878,Age80+,7873966
2021-W06,IT,196908,HCW,8070874
2021-W06,IT,101372,LTCF,8172246
2021-W06,LI,1165,ALL,1165
2021-W06,LT,27729,ALL,273773
2021-W06,LT,826,Age18_24,274599
2021-W06,LT,9966,Age25_49,284565
2021-W06,LT,8113,Age50_59,292678
2021-W06,LT,5712,Age60_69,298390
2021-W06,LT,1172,Age70_79,299562
2021-W06,LT,1920,Age80+,301482
2021-W06,LT,20,AgeUNK,301502
2021-W06,LU,5269,ALL,47654
2021-W06,LU,232,Age18_24,47886
2021-W06,LU,1866,Age25_49,49752
2021-W06,LU,736,Age50_59,50488
2021-W06,LU,256,Age60_69,50744
2021-W06,LU,117,Age70_79,50861
2021-W06,LU,257,Age80+,51118
2021-W06,LU,3098,HCW,54216
2021-W06,LU,347,LTCF,54563
2021-W06,LV,5144,ALL,69648
2021-W06,LV,296,Age18_24,69944
2021-W06,LV,1018,Age25_49,70962
2021-W06,LV,547,Age50_59,71509
2021-W06,LV,471,Age60_69,71980
2021-W06,LV,188,Age70_79,72168
2021-W06,LV,187,Age80+,72355
2021-W06,LV,0,AgeUNK,72355
2021-W06,LV,2437,HCW,74792
2021-W06,MT,12741,ALL,111310
2021-W06,MT,578,Age18_24,111888
2021-W06,MT,3666,Age25_49,115554
2021-W06,MT,1331,Age50_59,116885
2021-W06,MT,657,Age60_69,117542
2021-W06,MT,515,Age70_79,118057
2021-W06,MT,5993,Age80+,124050
2021-W06,MT,0,AgeUNK,124050
2021-W06,MT,0,HCW,124050
2021-W06,MT,0,LTCF,124050
2021-W06,NL,211337,ALL,784259
2021-W06,NO,79688,ALL,461647
2021-W06,NO,1018,Age18_24,462665
2021-W06,NO,12883,Age25_49,475548
2021-W06,NO,5152,Age50_59,480700
2021-W06,NO,3418,Age60_69,484118
2021-W06,NO,13130,Age70_79,497248
2021-W06,NO,45030,Age80+,542278
2021-W06,PL,472084,ALL,4413986
2021-W06,PL,12769,Age18_24,4426755
2021-W06,PL,97635,Age25_49,4524390
2021-W06,PL,50600,Age50_59,4574990
2021-W06,PL,43979,Age60_69,4618969
2021-W06,PL,120369,Age70_79,4739338
2021-W06,PL,146042,Age80+,4885380
2021-W06,PL,690,AgeUNK,4886070
2021-W06,PL,50005,HCW,4936075
2021-W06,PT,137819,ALL,981717
2021-W06,PT,4416,Age18_24,986133
2021-W06,PT,43651,Age25_49,1029784
2021-W06,PT,20895,Age50_59,1050679
2021-W06,PT,12055,Age60_69,1062734
2021-W06,PT,10621,Age70_79,1073355
2021-W06,PT,46084,Age80+,1119439
2021-W06,RO,133103,1_Age60+,2317761
2021-W06,RO,126730,1_Age<60,2444491
2021-W06,RO,259833,ALL,2704324
2021-W06,RO,41215,HCW,2745539
2021-W06,RO,9754,LTCF,2755293
2021-W06,SE,114826,ALL,1071912
2021-W06,SE,2775,Age18_24,1074687
2021-W06,SE,24925,Age25_49,1099612
2021-W06,SE,15292,Age50_59,1114904
2021-W06,SE,13274,Age60_69,1128178
2021-W06,SE,14402,Age70_79,1142580
2021-W06,SE,44150,Age80+,1186730
2021-W06,SE,11744,LTCF,1198474
2021-W06,SI,21752,ALL,260959
2021-W06,SI,833,Age18_24,261792
2021-W06,SI,3233,Age25_49,265025
2021-W06,SI,1492,Age50_59,266517
2021-W06,SI,591,Age60_69,267108
2021-W06,SI,802,Age70_79,267910
2021-W06,SI,14793,Age80+,282703
2021-W06,SI,8,AgeUNK,282711
2021-W06,SI,3236,HCW,285947
2021-W06,SK,82197,ALL,334607
2021-W06,SK,12652,Age80+,347259
2021-W07,AT,46248,1_Age60+,1436597
2021-W07,AT,53974,1_Age<60,1490571
2021-W07,AT,100222,ALL,1590793
2021-W07,AT,5550,Age18_24,1596343
2021-W07,AT,30329,Age25_49,1626672
2021-W07,AT,17962,Age50_59,1644634
2021-W07,AT,6801,Age60_69,1651435
2021-W07,AT,6385,Age70_79,1657820
2021-W07,AT,33062,Age80+,1690882
2021-W07,BE,25885,1_Age60+,2481611
2021-W07,BE,87918,1_Age<60,2569529
2021-W07,BE,113803,ALL,2683332
2021-W07,BE,8715,Age18_24,2692047
2021-W07,BE,53740,Age25_49,2745787
2021-W07,BE,24872,Age50_59,2770659
2021-W07,BE,11770,Age60_69,2782429
2021-W07,BE,5038,Age70_79,2787467
2021-W07,BE,9077,Age80+,2796544
2021-W07,BE,0,AgeUNK,2796544
2021-W07,BE,96111,HCW,2892655
2021-W07,BE,17692,LTCF,2910347
2021-W07,BG,43965,ALL,246693
2021-W07,BG,843,Age18_24,247536
2021-W07,BG,16754,Age25_49,264290
2021-W07,BG,12132,Age50_59,276422
2021-W07,BG,9323,Age60_69,285745
2021-W07,BG,3581,Age70_79,289326
2021-W07,BG,1174,Age80+,290500
2021-W07,BG,158,AgeUNK,290658
2021-W07,BG,5672,HCW,296330
2021-W07,BG,1304,LTCF,297634
2021-W07,CY,12417,1_Age60+,95597
2021-W07,CY,13273,ALL,108870
2021-W07,CY,626,AgeUNK,109496
2021-W07,CY,935,HCW,110431
2021-W07,CY,123,LTCF,110554
2021-W07,CZ,68923,1_Age60+,1752324
2021-W07,CZ,26261,1_Age<60,1778585
2021-W07,CZ,95185,ALL,1873770
2021-W07,CZ,1438,Age18_24,1875208
2021-W07,CZ,16064,Age25_49,1891272
2021-W07,CZ,8725,Age50_59,1899997
2021-W07,CZ,6630,Age60_69,1906627
2021-W07,CZ,6229,Age70_79,1912856
2021-W07,CZ,56064,Age80+,1968920
2021-W07,CZ,1,AgeUNK,1968921
2021-W07,CZ,20590,HCW,1989511
2021-W07,CZ,19541,LTCF,2009052
2021-W07,DE,905195,ALL,5112394
2021-W07,DK,91840,ALL,1171412
2021-W07,DK,2901,Age18_24,1174313
2021-W07,DK,16877,Age25_49,1191190
2021-W07,DK,10053,Age50_59,1201243
2021-W07,DK,7422,Age60_69,1208665
2021-W07,DK,7022,Age70_79,1215687
2021-W07,DK,47565,Age80+,1263252
2021-W07,DK,32369,HCW,1295621
2021-W07,DK,508,LTCF,1296129
2021-W07,EE,16059,ALL,145161
2021-W07,EE,500,Age18_24,145661
2021-W07,EE,5740,Age25_49,151401
2021-W07,EE,4046,Age50_59,155447
2021-W07,EE,3235,Age60_69,158682
2021-W07,EE,946,Age70_79,159628
2021-W07,EE,1589,Age80+,161217
2021-W07,EE,3,AgeUNK,161220
2021-W07,EE,1443,HCW,162663
2021-W07,EE,5050,LTCF,167713
2021-W07,EL,143637,1_Age60+,1905661
2021-W07,EL,29240,1_Age<60,1934901
2021-W07,EL,172886,ALL,2107787
2021-W07,EL,1143,Age18_24,2108930
2021-W07,EL,19304,Age25_49,2128234
2021-W07,EL,8793,Age50_59,2137027
2021-W07,EL,45488,Age60_69,2182515
2021-W07,EL,15866,Age70_79,2198381
2021-W07,EL,82283,Age80+,2280664
2021-W07,EL,9,AgeUNK,2280673
2021-W07,EL,14982,HCW,2295655
2021-W07,ES,210587,1_Age60+,8007359
2021-W07,ES,308444,1_Age<60,8315803
2021-W07,ES,519031,ALL,8834834
2021-W07,ES,0,AgeUNK,8834834
2021-W07,ES,291356,HCW,9126190
2021-W07,ES,28610,LTCF,9154800
2021-W07,FI,83134,ALL,644868
2021-W07,FI,915,Age18_24,645783
2021-W07,FI,7221,Age25_49,653004
2021-W07,FI,5602,Age50_59,658606
2021-W07,FI,12987,Age60_69,671593
2021-W07,FI,9554,Age70_79,681147
2021-W07,FI,46855,Age80+,728002
2021-W07,FI,0,AgeUNK,728002
2021-W07,FR,807829,ALL,8570836
2021-W07,FR,10584,Age18_24,8581420
2021-W07,FR,110377,Age25_49,8691797
2021-W07,FR,89476,Age50_59,8781273
2021-W07,FR,67798,Age60_69,8849071
2021-W07,FR,223938,Age70_79,9073009
2021-W07,FR,308628,Age80+,9381637
2021-W07,FR,162,AgeUNK,9381799
2021-W07,FR,187235,HCW,9569034
2021-W07,FR,132940,LTCF,9701974
2021-W07,HR,39116,ALL,353225
2021-W07,HR,350,Age18_24,353575
2021-W07,HR,5888,Age25_49,359463
2021-W07,HR,4665,Age50_59,364128
2021-W07,HR,6776,Age60_69,370904
2021-W07,HR,8887,Age70_79,379791
2021-W07,HR,12545,Age80+,392336
2021-W07,HR,6305,HCW,398641
2021-W07,HR,0,LTCF,398641
2021-W07,HU,181921,ALL,1501102
2021-W07,HU,5527,Age18_24,1506629
2021-W07,HU,38337,Age25_49,1544966
2021-W07,HU,37574,Age50_59,1582540
2021-W07,HU,27699,Age60_69,1610239
2021-W07,HU,29854,Age70_79,1640093
2021-W07,HU,42679,Age80+,1682772
2021-W07,HU,217,AgeUNK,1682989
2021-W07,HU,27190,HCW,1710179
2021-W07,HU,50006,LTCF,1760185
2021-W07,IE,81847,ALL,923397
2021-W07,IE,4709,Age18_24,928106
2021-W07,IE,27939,Age25_49,956045
2021-W07,IE,12598,Age50_59,968643
2021-W07,IE,7300,Age60_69,975943
2021-W07,IE,4203,Age70_79,980146
2021-W07,IE,24751,Age80+,1004897
2021-W07,IE,299,AgeUNK,1005196
2021-W07,IE,50971,HCW,1056167
2021-W07,IE,15686,LTCF,1071853
2021-W07,IS,7915,ALL,62491
2021-W07,IS,467,Age18_24,62958
2021-W07,IS,2252,Age25_49,65210
2021-W07,IS,977,Age50_59,66187
2021-W07,IS,1140,Age60_69,67327
2021-W07,IS,857,Age70_79,68184
2021-W07,IS,2216,Age80+,70400
2021-W07,IS,6,AgeUNK,70406
2021-W07,IS,1508,HCW,71914
2021-W07,IS,0,LTCF,71914
2021-W07,IT,521266,ALL,8693512
2021-W07,IT,15891,Age18_24,8709403
2021-W07,IT,162045,Age25_49,8871448
2021-W07,IT,77837,Age50_59,8949285
2021-W07,IT,35183,Age60_69,8984468
2021-W07,IT,17133,Age70_79,9001601
2021-W07,IT,213114,Age80+,9214715
2021-W07,IT,118967,HCW,9333682
2021-W07,IT,60633,LTCF,9394315
2021-W07,LI,640,ALL,1805
2021-W07,LT,35495,ALL,336997
2021-W07,LT,1006,Age18_24,338003
2021-W07,LT,9807,Age25_49,347810
2021-W07,LT,7096,Age50_59,354906
2021-W07,LT,5250,Age60_69,360156
2021-W07,LT,2887,Age70_79,363043
2021-W07,LT,9422,Age80+,372465
2021-W07,LT,27,AgeUNK,372492
2021-W07,LU,8082,ALL,62645
2021-W07,LU,354,Age18_24,62999
2021-W07,LU,2502,Age25_49,65501
2021-W07,LU,1091,Age50_59,66592
2021-W07,LU,260,Age60_69,66852
2021-W07,LU,265,Age70_79,67117
2021-W07,LU,1538,Age80+,68655
2021-W07,LU,2157,HCW,70812
2021-W07,LU,1798,LTCF,72610
2021-W07,LV,8675,ALL,83467
2021-W07,LV,230,Age18_24,83697
2021-W07,LV,1708,Age25_49,85405
2021-W07,LV,1287,Age50_59,86692
2021-W07,LV,1301,Age60_69,87993
2021-W07,LV,1433,Age70_79,89426
2021-W07,LV,1230,Age80+,90656
2021-W07,LV,0,AgeUNK,90656
2021-W07,LV,1486,HCW,92142
2021-W07,MT,12391,ALL,136441
2021-W07,MT,656,Age18_24,137097
2021-W07,MT,4086,Age25_49,141183
2021-W07,MT,1901,Age50_59,143084
2021-W07,MT,1330,Age60_69,144414
2021-W07,MT,1232,Age70_79,145646
2021-W07,MT,3186,Age80+,148832
