year_week,country_code,age_group,new_cases
2020-28,ES,15-24yr,955
2020-29,ES,15-24yr,2388
2020-30,ES,15-24yr,2780
2020-31,ES,15-24yr,3631
2020-32,ES,15-24yr,4926
2020-33,ES,15-24yr,6732
2020-34,ES,15-24yr,8325
2020-35,ES,15-24yr,9009
2020-36,ES,15-24yr,8940
2020-37,ES,15-24yr,9348
2020-38,ES,15-24yr,9724
2020-39,ES,15-24yr,9447
2020-40,ES,15-24yr,9605
2020-41,ES,15-24yr,12033
2020-42,ES,15-24yr,14947
2020-43,ES,15-24yr,19917
2020-44,ES,15-24yr,18503
2020-45,ES,15-24yr,15840
2020-46,ES,15-24yr,12520
2020-47,ES,15-24yr,8612
2020-48,ES,15-24yr,6194
2020-49,ES,15-24yr,5535
2020-50,ES,15-24yr,6803
2020-51,ES,15-24yr,8205
2020-52,ES,15-24yr,8878
2020-53,ES,15-24yr,14557
2021-01,ES,15-24yr,25286
2021-02,ES,15-24yr,29261
2021-03,ES,15-24yr,26439
2021-04,ES,15-24yr,19996
2021-05,ES,15-24yr,12517
2021-06,ES,15-24yr,7674
2021-07,ES,15-24yr,5557
2021-08,ES,15-24yr,4508
2021-09,ES,15-24yr,4186
2021-10,ES,15-24yr,3976
2021-11,ES,15-24yr,4472
2021-12,ES,15-24yr,5471
2021-13,ES,15-24yr,4155
2020-05,ES,25-49yr,13
2020-06,ES,25-49yr,15
2020-07,ES,25-49yr,46
2020-08,ES,25-49yr,77
2020-09,ES,25-49yr,498
2020-10,ES,25-49yr,2514
2020-11,ES,25-49yr,12186
2020-12,ES,25-49yr,17418
2020-13,ES,25-49yr,12026
2020-14,ES,25-49yr,7684
2020-15,ES,25-49yr,4879
2020-16,ES,25-49yr,3098
2020-17,ES,25-49yr,2071
2020-18,ES,25-49yr,1274
2020-19,ES,25-49yr,693
2020-20,ES,25-49yr,1191
2020-21,ES,25-49yr,1231
2020-22,ES,25-49yr,1216
2020-23,ES,25-49yr,1033
2020-24,ES,25-49yr,848
2020-25,ES,25-49yr,805
2020-26,ES,25-49yr,1052
2020-27,ES,25-49yr,1521
2020-28,ES,25-49yr,3014
2020-29,ES,25-49yr,5514
2020-30,ES,25-49yr,7324
2020-31,ES,25-49yr,10007
2020-32,ES,25-49yr,14339
2020-33,ES,25-49yr,19344
2020-34,ES,25-49yr,24188
2020-35,ES,25-49yr,26671
2020-36,ES,25-49yr,28238
2020-37,ES,25-49yr,29455
2020-38,ES,25-49yr,29769
2020-39,ES,25-49yr,27902
2020-40,ES,25-49yr,25339
2020-41,ES,25-49yr,30529
2020-42,ES,25-49yr,38468
2020-43,ES,25-49yr,52454
2020-44,ES,25-49yr,51940
2020-45,ES,25-49yr,45924
2020-46,ES,25-49yr,36178
2020-47,ES,25-49yr,26267
2020-48,ES,25-49yr,19724
2020-49,ES,25-49yr,17926
2020-50,ES,25-49yr,21794
2020-51,ES,25-49yr,25994
2020-52,ES,25-49yr,28671
2020-53,ES,25-49yr,42225
2021-01,ES,25-49yr,72479
2021-02,ES,25-49yr,88293
2021-03,ES,25-49yr,86495
2021-04,ES,25-49yr,63212
2021-05,ES,25-49yr,38108
2021-06,ES,25-49yr,22719
2021-07,ES,25-49yr,16211
2021-08,ES,25-49yr,12930
2021-09,ES,25-49yr,11548
2021-10,ES,25-49yr,11567
2021-11,ES,25-49yr,12707
2021-12,ES,25-49yr,14809
2021-13,ES,25-49yr,10883
2020-05,ES,80+yr,8
2020-06,ES,80+yr,12
2020-07,ES,80+yr,29
2020-08,ES,80+yr,74
2020-09,ES,80+yr,290
2020-10,ES,80+yr,1531
2020-11,ES,80+yr,5336
2020-12,ES,80+yr,9421
2020-13,ES,80+yr,10329
2020-14,ES,80+yr,10051
2020-15,ES,80+yr,8704
2020-16,ES,80+yr,5191
2020-17,ES,80+yr,2544
2020-18,ES,80+yr,1447
2020-19,ES,80+yr,435
2020-20,ES,80+yr,731
2020-21,ES,80+yr,542
2020-22,ES,80+yr,522
2020-23,ES,80+yr,331
2020-24,ES,80+yr,287
2020-25,ES,80+yr,247
2020-26,ES,80+yr,169
2020-27,ES,80+yr,191
2020-28,ES,80+yr,279
2020-29,ES,80+yr,494
2020-30,ES,80+yr,597
2020-31,ES,80+yr,1063
2020-32,ES,80+yr,1337
2020-33,ES,80+yr,1887
2020-34,ES,80+yr,2364
2020-35,ES,80+yr,2740
2020-36,ES,80+yr,3730
2020-37,ES,80+yr,3981
2020-38,ES,80+yr,4399
2020-39,ES,80+yr,3882
2020-40,ES,80+yr,3949
2020-41,ES,80+yr,5292
2020-42,ES,80+yr,6113
2020-43,ES,80+yr,9346
2020-44,ES,80+yr,10067
2020-45,ES,80+yr,9732
2020-46,ES,80+yr,7856
2020-47,ES,80+yr,5878
2020-48,ES,80+yr,4605
2020-49,ES,80+yr,3868
2020-50,ES,80+yr,4072
2020-51,ES,80+yr,4588
2020-52,ES,80+yr,4565
2020-53,ES,80+yr,6413
2021-01,ES,80+yr,10293
2021-02,ES,80+yr,14762
2021-03,ES,80+yr,15077
2021-04,ES,80+yr,10813
2021-05,ES,80+yr,6629
2021-06,ES,80+yr,3438
2021-07,ES,80+yr,2269
2021-08,ES,80+yr,1618
2021-09,ES,80+yr,1452
2021-10,ES,80+yr,1363
2021-11,ES,80+yr,1344
2021-12,ES,80+yr,1462
2021-13,ES,80+yr,1048
2020-06,SE,15-24yr,1
2020-09,SE,15-24yr,2
2020-10,SE,15-24yr,29
2020-11,SE,15-24yr,85
2020-12,SE,15-24yr,42
2020-13,SE,15-24yr,38
2020-14,SE,15-24yr,84
2020-15,SE,15-24yr,102
2020-16,SE,15-24yr,114
2020-17,SE,15-24yr,157
2020-18,SE,15-24yr,139
2020-19,SE,15-24yr,203
2020-20,SE,15-24yr,201
2020-21,SE,15-24yr,198
2020-22,SE,15-24yr,274
2020-23,SE,15-24yr,482
2020-24,SE,15-24yr,806
2020-25,SE,15-24yr,1175
2020-26,SE,15-24yr,1448
2020-27,SE,15-24yr,828
2020-28,SE,15-24yr,373
2020-29,SE,15-24yr,352
2020-30,SE,15-24yr,260
2020-31,SE,15-24yr,340
2020-32,SE,15-24yr,451
2020-33,SE,15-24yr,487
2020-34,SE,15-24yr,370
2020-35,SE,15-24yr,276
2020-36,SE,15-24yr,307
2020-37,SE,15-24yr,367
2020-38,SE,15-24yr,407
2020-39,SE,15-24yr,655
2020-40,SE,15-24yr,679
2020-41,SE,15-24yr,771
2020-42,SE,15-24yr,1134
2020-43,SE,15-24yr,1664
2020-44,SE,15-24yr,3138
2020-45,SE,15-24yr,4614
2020-46,SE,15-24yr,5774
2020-47,SE,15-24yr,4982
2020-48,SE,15-24yr,5411
2020-49,SE,15-24yr,5599
2020-50,SE,15-24yr,6511
2020-51,SE,15-24yr,6251
2020-52,SE,15-24yr,4612
2020-53,SE,15-24yr,5385
2021-01,SE,15-24yr,6454
2021-02,SE,15-24yr,4770
2021-03,SE,15-24yr,3371
2021-04,SE,15-24yr,2852
2021-05,SE,15-24yr,2938
2021-06,SE,15-24yr,3174
2021-07,SE,15-24yr,3517
2021-08,SE,15-24yr,4152
2021-09,SE,15-24yr,4381
2021-10,SE,15-24yr,4638
2021-11,SE,15-24yr,5160
2021-12,SE,15-24yr,5904
2021-13,SE,15-24yr,5888
2020-06,SE,25-49yr,0
2020-09,SE,25-49yr,7
2020-10,SE,25-49yr,82
2020-11,SE,25-49yr,302
2020-12,SE,25-49yr,253
2020-13,SE,25-49yr,441
2020-14,SE,25-49yr,807
2020-15,SE,25-49yr,1042
2020-16,SE,25-49yr,984
2020-17,SE,25-49yr,1323
2020-18,SE,25-49yr,1325
2020-19,SE,25-49yr,1518
2020-20,SE,25-49yr,1547
2020-21,SE,25-49yr,1405
2020-22,SE,25-49yr,1781
2020-23,SE,25-49yr,2708
2020-24,SE,25-49yr,3294
2020-25,SE,25-49yr,3129
2020-26,SE,25-49yr,3301
2020-27,SE,25-49yr,1950
2020-28,SE,25-49yr,1035
2020-29,SE,25-49yr,757
2020-30,SE,25-49yr,628
2020-31,SE,25-49yr,784
2020-32,SE,25-49yr,1015
2020-33,SE,25-49yr,1066
2020-34,SE,25-49yr,856
2020-35,SE,25-49yr,571
2020-36,SE,25-49yr,594
2020-37,SE,25-49yr,732
2020-38,SE,25-49yr,989
2020-39,SE,25-49yr,1371
2020-40,SE,25-49yr,1844
2020-41,SE,25-49yr,2150
2020-42,SE,25-49yr,2655
2020-43,SE,25-49yr,4532
2020-44,SE,25-49yr,8947
2020-45,SE,25-49yr,11954
2020-46,SE,25-49yr,14243
2020-47,SE,25-49yr,14545
2020-48,SE,25-49yr,16527
2020-49,SE,25-49yr,16787
2020-50,SE,25-49yr,19668
2020-51,SE,25-49yr,20915
2020-52,SE,25-49yr,17267
2020-53,SE,25-49yr,19377
2021-01,SE,25-49yr,18009
2021-02,SE,25-49yr,12791
2021-03,SE,25-49yr,10438
2021-04,SE,25-49yr,9462
2021-05,SE,25-49yr,9011
2021-06,SE,25-49yr,9871
2021-07,SE,25-49yr,10887
2021-08,SE,25-49yr,12198
2021-09,SE,25-49yr,12685
2021-10,SE,25-49yr,13062
2021-11,SE,25-49yr,15111
2021-12,SE,25-49yr,17169
2021-13,SE,25-49yr,17667
2020-06,SE,80+yr,0
2020-09,SE,80+yr,0
2020-10,SE,80+yr,0
2020-11,SE,80+yr,29
2020-12,SE,80+yr,185
2020-13,SE,80+yr,480
2020-14,SE,80+yr,847
2020-15,SE,80+yr,945
2020-16,SE,80+yr,1047
2020-17,SE,80+yr,962
2020-18,SE,80+yr,845
2020-19,SE,80+yr,806
2020-20,SE,80+yr,620
2020-21,SE,80+yr,596
2020-22,SE,80+yr,545
2020-23,SE,80+yr,536
2020-24,SE,80+yr,499
2020-25,SE,80+yr,346
2020-26,SE,80+yr,325
2020-27,SE,80+yr,190
2020-28,SE,80+yr,105
2020-29,SE,80+yr,59
2020-30,SE,80+yr,56
2020-31,SE,80+yr,33
2020-32,SE,80+yr,47
2020-33,SE,80+yr,47
2020-34,SE,80+yr,42
2020-35,SE,80+yr,42
2020-36,SE,80+yr,46
2020-37,SE,80+yr,42
2020-38,SE,80+yr,56
2020-39,SE,80+yr,75
2020-40,SE,80+yr,60
2020-41,SE,80+yr,112
2020-42,SE,80+yr,148
2020-43,SE,80+yr,256
2020-44,SE,80+yr,517
2020-45,SE,80+yr,821
2020-46,SE,80+yr,1094
2020-47,SE,80+yr,1399
2020-48,SE,80+yr,1382
2020-49,SE,80+yr,1474
2020-50,SE,80+yr,1815
2020-51,SE,80+yr,1964
2020-52,SE,80+yr,1487
2020-53,SE,80+yr,1788
2021-01,SE,80+yr,1659
2021-02,SE,80+yr,1432
2021-03,SE,80+yr,1005
2021-04,SE,80+yr,738
2021-05,SE,80+yr,569
2021-06,SE,80+yr,470
2021-07,SE,80+yr,438
2021-08,SE,80+yr,457
2021-09,SE,80+yr,374
2021-10,SE,80+yr,390
2021-11,SE,80+yr,393
2021-12,SE,80+yr,425
2021-13,SE,80+yr,372
2020-05,BE,50-79yr,2
2020-05,DE,50-79yr,1
2020-05,ES,50-79yr,12
2020-05,FI,50-79yr,0
2020-05,FR,50-79yr,1
2020-05,IT,50-79yr,2
2020-06,BE,50-79yr,1
2020-06,DE,50-79yr,2
2020-06,ES,50-79yr,33
2020-06,FR,50-79yr,2
2020-06,IS,50-79yr,2
2020-06,IT,50-79yr,0
2020-06,SE,50-79yr,0
2020-07,DE,50-79yr,1
2020-07,ES,50-79yr,81
2020-08,DE,50-79yr,2
2020-08,ES,50-79yr,145
2020-08,FR,50-79yr,2
2020-08,IT,50-79yr,92
2020-08,NO,50-79yr,0
2020-08,PT,50-79yr,1
2020-09,AT,50-79yr,3
2020-09,BE,50-79yr,5
2020-09,CZ,50-79yr,1
2020-09,DE,50-79yr,40
2020-09,DK,50-79yr,1
2020-09,EE,50-79yr,0
2020-09,EL,50-79yr,2
2020-09,ES,50-79yr,927
2020-09,FI,50-79yr,2
2020-09,FR,50-79yr,71
2020-09,HR,50-79yr,2
2020-09,IS,50-79yr,5
2020-09,IT,50-79yr,1086
2020-09,LT,50-79yr,0
2020-09,LU,50-79yr,0
2020-09,NL,50-79yr,3
2020-09,NO,50-79yr,14
2020-09,PT,50-79yr,2
2020-09,RO,50-79yr,1
2020-09,SE,50-79yr,4
2020-10,AT,50-79yr,38
2020-10,BE,50-79yr,135
2020-10,CZ,50-79yr,10
2020-10,DE,50-79yr,330
2020-10,DK,50-79yr,26
2020-10,EE,50-79yr,1
2020-10,EL,50-79yr,46
2020-10,ES,50-79yr,4937
2020-10,FI,50-79yr,16
2020-10,FR,50-79yr,518
2020-10,HR,50-79yr,3
2020-10,HU,50-79yr,4
2020-10,IE,50-79yr,5
2020-10,IS,50-79yr,32
2020-10,IT,50-79yr,4895
2020-10,LU,50-79yr,1
2020-10,LV,50-79yr,2
2020-10,MT,50-79yr,0
2020-10,NL,50-79yr,74
2020-10,NO,50-79yr,93
2020-10,PL,50-79yr,5
2020-10,PT,50-79yr,8
2020-10,RO,50-79yr,4
2020-10,SE,50-79yr,76
2020-10,SI,50-79yr,11
2020-10,SK,50-79yr,3
2020-11,AT,50-79yr,330
2020-11,BE,50-79yr,494
2020-11,CY,50-79yr,12
2020-11,CZ,50-79yr,90
2020-11,DE,50-79yr,2653
2020-11,DK,50-79yr,248
2020-11,EE,50-79yr,63
2020-11,EL,50-79yr,136
2020-11,ES,50-79yr,22430
2020-11,FI,50-79yr,97
2020-11,FR,50-79yr,2274
2020-11,HR,50-79yr,0
2020-11,HU,50-79yr,9
2020-11,IE,50-79yr,59
2020-11,IS,50-79yr,33
2020-11,IT,50-79yr,11872
2020-11,LT,50-79yr,2
2020-11,LU,50-79yr,28
2020-11,LV,50-79yr,6
2020-11,MT,50-79yr,5
2020-11,NL,50-79yr,439
2020-11,NO,50-79yr,457
2020-11,PL,50-79yr,21
2020-11,PT,50-79yr,111
2020-11,RO,50-79yr,43
2020-11,SE,50-79yr,400
2020-11,SI,50-79yr,70
2020-11,SK,50-79yr,17
2020-12,AT,50-79yr,1335
2020-12,BE,50-79yr,1741
2020-12,CY,50-79yr,30
2020-12,CZ,50-79yr,255
2020-12,DE,50-79yr,9375
2020-12,DK,50-79yr,281
2020-12,EE,50-79yr,83
2020-12,EL,50-79yr,173
2020-12,ES,50-79yr,31411
2020-12,FI,50-79yr,210
2020-12,HR,50-79yr,60
2020-12,HU,50-79yr,43
2020-12,IE,50-79yr,258
2020-12,IS,50-79yr,144
2020-12,IT,50-79yr,20725
2020-12,LT,50-79yr,35
2020-12,LU,50-79yr,234
2020-12,LV,50-79yr,12
2020-12,MT,50-79yr,29
2020-12,NL,50-79yr,1556
2020-12,NO,50-79yr,570
2020-12,PL,50-79yr,38
2020-12,PT,50-79yr,661
2020-12,RO,50-79yr,110
2020-12,SE,50-79yr,426
2020-12,SI,50-79yr,78
2020-12,SK,50-79yr,29
2020-13,AT,50-79yr,2264
2020-13,BE,50-79yr,3888
2020-13,CY,50-79yr,59
2020-13,CZ,50-79yr,549
2020-13,DE,50-79yr,14497
2020-13,DK,50-79yr,640
2020-13,EE,50-79yr,1822
2020-13,EL,50-79yr,244
2020-13,ES,50-79yr,19847
2020-13,FI,50-79yr,241
2020-13,HR,50-79yr,180
2020-13,HU,50-79yr,133
2020-13,IE,50-79yr,662
2020-13,IS,50-79yr,173
2020-13,IT,50-79yr,19100
2020-13,LT,50-79yr,128
2020-13,LU,50-79yr,315
2020-13,LV,50-79yr,48
2020-13,MT,50-79yr,12
2020-13,NL,50-79yr,3584
2020-13,NO,50-79yr,776
2020-13,PL,50-79yr,126
2020-13,PT,50-79yr,1951
2020-13,RO,50-79yr,612
2020-13,SE,50-79yr,970
2020-13,SI,50-79yr,164
2020-13,SK,50-79yr,40
2020-14,AT,50-79yr,1276
2020-14,CY,50-79yr,116
2020-14,CZ,50-79yr,611
2020-14,DE,50-79yr,15042
2020-14,DK,50-79yr,929
2020-14,EE,50-79yr,208
2020-14,EL,50-79yr,181
2020-14,ES,50-79yr,11403
2020-14,FI,50-79yr,317
2020-14,HR,50-79yr,202
2020-14,HU,50-79yr,148
2020-14,IE,50-79yr,1039
2020-14,IS,50-79yr,130
2020-14,IT,50-79yr,13528
2020-14,LT,50-79yr,144
2020-14,LU,50-79yr,117
2020-14,LV,50-79yr,88
2020-14,MT,50-79yr,22
2020-14,NL,50-79yr,3456
2020-14,NO,50-79yr,429
2020-14,PL,50-79yr,151
2020-14,PT,50-79yr,2078
2020-14,RO,50-79yr,874
2020-14,SE,50-79yr,1451
2020-14,SI,50-79yr,93
2020-14,SK,50-79yr,42
2020-15,AT,50-79yr,755
2020-15,BE,50-79yr,3305
2020-15,CY,50-79yr,57
2020-15,CZ,50-79yr,522
2020-15,DE,50-79yr,10496
2020-15,DK,50-79yr,643
2020-15,EE,50-79yr,99
2020-15,EL,50-79yr,100
2020-15,ES,50-79yr,6799
2020-15,FI,50-79yr,316
2020-15,HR,50-79yr,205
2020-15,HU,50-79yr,348
2020-15,IE,50-79yr,1642
2020-15,IS,50-79yr,34
2020-15,IT,50-79yr,10494
2020-15,LT,50-79yr,89
2020-15,LU,50-79yr,52
2020-15,LV,50-79yr,44
2020-15,MT,50-79yr,41
2020-15,NL,50-79yr,3447
2020-15,NO,50-79yr,246
2020-15,PL,50-79yr,250
2020-15,PT,50-79yr,1757
2020-15,RO,50-79yr,1018
2020-15,SE,50-79yr,1596
2020-15,SI,50-79yr,59
2020-15,SK,50-79yr,60
2020-16,AT,50-79yr,246
2020-16,BE,50-79yr,2147
2020-16,CY,50-79yr,41
2020-16,CZ,50-79yr,303
2020-16,DE,50-79yr,6360
2020-16,DK,50-79yr,422
2020-16,EE,50-79yr,82
2020-16,EL,50-79yr,41
2020-16,ES,50-79yr,4039
2020-16,FI,50-79yr,248
2020-16,HR,50-79yr,142
2020-16,HU,50-79yr,249
2020-16,IE,50-79yr,1653
2020-16,IS,50-79yr,17
2020-16,IT,50-79yr,7105
2020-16,LT,50-79yr,92
2020-16,LU,50-79yr,32
2020-16,LV,50-79yr,47
2020-16,MT,50-79yr,9
2020-16,NL,50-79yr,2875
2020-16,NO,50-79yr,174
2020-16,PL,50-79yr,358
2020-16,PT,50-79yr,1448
2020-16,RO,50-79yr,1006
2020-16,SE,50-79yr,1573
2020-16,SI,50-79yr,39
2020-16,SK,50-79yr,130
2020-17,AT,50-79yr,157
2020-17,BE,50-79yr,1604
2020-17,CY,50-79yr,17
2020-17,CZ,50-79yr,232
2020-17,DE,50-79yr,4241
2020-17,DK,50-79yr,430
2020-17,EE,50-79yr,53
2020-17,EL,50-79yr,49
2020-17,ES,50-79yr,2369
2020-17,FI,50-79yr,196
2020-17,HR,50-79yr,91
2020-17,HU,50-79yr,296
2020-17,IE,50-79yr,1154
2020-17,IS,50-79yr,4
2020-17,IT,50-79yr,5713
2020-17,LT,50-79yr,66
2020-17,LU,50-79yr,15
2020-17,LV,50-79yr,38
2020-17,MT,50-79yr,4
2020-17,NL,50-79yr,2057
2020-17,NO,50-79yr,105
2020-17,PL,50-79yr,564
2020-17,PT,50-79yr,984
2020-17,RO,50-79yr,998
2020-17,SE,50-79yr,1702
2020-17,SI,50-79yr,21
2020-17,SK,50-79yr,64
2020-18,AT,50-79yr,95
2020-18,BE,50-79yr,930
2020-18,CY,50-79yr,17
2020-18,CZ,50-79yr,131
2020-18,DE,50-79yr,2501
2020-18,DK,50-79yr,311
2020-18,EE,50-79yr,18
2020-18,EL,50-79yr,31
2020-18,ES,50-79yr,1520
2020-18,FI,50-79yr,153
2020-18,HR,50-79yr,36
2020-18,HU,50-79yr,226
2020-18,IE,50-79yr,698
2020-18,IS,50-79yr,3
2020-18,IT,50-79yr,4031
2020-18,LT,50-79yr,38
2020-18,LU,50-79yr,8
2020-18,LV,50-79yr,24
2020-18,MT,50-79yr,3
2020-18,NL,50-79yr,1037
2020-18,NO,50-79yr,73
2020-18,PL,50-79yr,296
2020-18,PT,50-79yr,705
2020-18,RO,50-79yr,880
2020-18,SE,50-79yr,1472
2020-18,SI,50-79yr,16
2020-18,SK,50-79yr,15
2020-19,AT,50-79yr,77
2020-19,BE,50-79yr,201
2020-19,CY,50-79yr,9
2020-19,CZ,50-79yr,116
2020-19,DE,50-79yr,2051
2020-19,DK,50-79yr,222
2020-19,EE,50-79yr,19
2020-19,EL,50-79yr,49
2020-19,ES,50-79yr,714
2020-19,FI,50-79yr,148
2020-19,HR,50-79yr,36
2020-19,HU,50-79yr,110
2020-19,IE,50-79yr,419
2020-19,IS,50-79yr,0
2020-19,IT,50-79yr,3011
2020-19,LT,50-79yr,44
2020-19,LU,50-79yr,9
2020-19,LV,50-79yr,23
2020-19,MT,50-79yr,4
2020-19,NL,50-79yr,771
2020-19,NO,50-79yr,59
2020-19,PL,50-79yr,639
2020-19,PT,50-79yr,627
2020-19,RO,50-79yr,1297
2020-19,SE,50-79yr,1576
2020-19,SI,50-79yr,2
2020-19,SK,50-79yr,17
2020-20,AT,50-79yr,87
2020-20,BE,50-79yr,661
2020-20,CY,50-79yr,4
2020-20,CZ,50-79yr,111
2020-20,DE,50-79yr,1426
2020-20,DK,50-79yr,137
2020-20,EE,50-79yr,11
2020-20,EL,50-79yr,24
2020-20,ES,50-79yr,1094
2020-20,FI,50-79yr,106
2020-20,HR,50-79yr,18
2020-20,HU,50-79yr,106
2020-20,IE,50-79yr,264
2020-20,IS,50-79yr,0
2020-20,IT,50-79yr,1962
2020-20,LT,50-79yr,31
2020-20,LU,50-79yr,3
2020-20,LV,50-79yr,32
2020-20,MT,50-79yr,20
2020-20,NL,50-79yr,501
2020-20,NO,50-79yr,28
2020-20,PL,50-79yr,482
2020-20,PT,50-79yr,480
2020-20,RO,50-79yr,325
2020-20,SE,50-79yr,1452
2020-20,SI,50-79yr,3
2020-20,SK,50-79yr,9
2020-21,AT,50-79yr,67
2020-21,BE,50-79yr,436
2020-21,CY,50-79yr,5
2020-21,CZ,50-79yr,147
2020-21,DE,50-79yr,1014
2020-21,DK,50-79yr,112
2020-21,EE,50-79yr,15
2020-21,EL,50-79yr,10
2020-21,ES,50-79yr,1132
2020-21,FI,50-79yr,58
2020-21,HR,50-79yr,7
2020-21,HU,50-79yr,123
2020-21,IE,50-79yr,131
2020-21,IS,50-79yr,1
2020-21,IT,50-79yr,1502
2020-21,LT,50-79yr,42
2020-21,LU,50-79yr,6
2020-21,LV,50-79yr,11
2020-21,MT,50-79yr,18
2020-21,NL,50-79yr,461
2020-21,NO,50-79yr,27
2020-21,PL,50-79yr,396
2020-21,PT,50-79yr,459
2020-21,RO,50-79yr,598
2020-21,SE,50-79yr,1420
2020-21,SI,50-79yr,0
2020-21,SK,50-79yr,2
2020-22,AT,50-79yr,51
2020-22,BE,50-79yr,401
2020-22,CY,50-79yr,1
2020-22,CZ,50-79yr,87
2020-22,DE,50-79yr,913
2020-22,DK,50-79yr,102
2020-22,EE,50-79yr,18
2020-22,EL,50-79yr,18
2020-22,ES,50-79yr,924
2020-22,FI,50-79yr,34
2020-22,HR,50-79yr,1
2020-22,HU,50-79yr,74
2020-22,IE,50-79yr,129
2020-22,IS,50-79yr,0
2020-22,IT,50-79yr,1190
2020-22,LT,50-79yr,21
2020-22,LU,50-79yr,6
2020-22,LV,50-79yr,7
2020-22,MT,50-79yr,3
2020-22,NL,50-79yr,411
2020-22,NO,50-79yr,25
2020-22,PL,50-79yr,349
2020-22,PT,50-79yr,547
2020-22,RO,50-79yr,426
2020-22,SE,50-79yr,1620
2020-22,SI,50-79yr,0
2020-22,SK,50-79yr,2
2020-23,AT,50-79yr,62
2020-23,BE,50-79yr,267
2020-23,CY,50-79yr,4
2020-23,CZ,50-79yr,107
2020-23,DE,50-79yr,563
2020-23,DK,50-79yr,81
2020-23,EE,50-79yr,37
2020-23,EL,50-79yr,46
2020-23,ES,50-79yr,827
2020-23,FI,50-79yr,19
2020-23,HU,50-79yr,49
2020-23,IE,50-79yr,52
2020-23,IS,50-79yr,1
2020-23,IT,50-79yr,754
2020-23,LT,50-79yr,15
2020-23,LU,50-79yr,3
2020-23,LV,50-79yr,8
2020-23,MT,50-79yr,1
2020-23,NL,50-79yr,383
2020-23,NO,50-79yr,23
2020-23,PL,50-79yr,250
2020-23,PT,50-79yr,564
2020-23,RO,50-79yr,539
2020-23,SE,50-79yr,2197
2020-23,SI,50-79yr,1
2020-23,SK,50-79yr,1
2020-24,AT,50-79yr,46
2020-24,BE,50-79yr,208
2020-24,CY,50-79yr,0
2020-24,CZ,50-79yr,126
2020-24,DE,50-79yr,508
2020-24,DK,50-79yr,86
2020-24,EE,50-79yr,14
2020-24,EL,50-79yr,49
2020-24,ES,50-79yr,705
2020-24,FI,50-79yr,7
2020-24,HU,50-79yr,30
2020-24,IE,50-79yr,25
2020-24,IS,50-79yr,0
2020-24,IT,50-79yr,918
2020-24,LT,50-79yr,19
2020-24,LU,50-79yr,4
2020-24,LV,50-79yr,1
2020-24,MT,50-79yr,5
2020-24,NL,50-79yr,366
2020-24,NO,50-79yr,15
2020-24,PL,50-79yr,180
2020-24,PT,50-79yr,520
2020-24,RO,50-79yr,617
2020-24,SE,50-79yr,2394
2020-24,SI,50-79yr,4
2020-24,SK,50-79yr,5
2020-25,AT,50-79yr,66
2020-25,BE,50-79yr,190
2020-25,CY,50-79yr,2
2020-25,CZ,50-79yr,141
2020-25,DE,50-79yr,817
2020-25,DK,50-79yr,102
2020-25,EE,50-79yr,3
2020-25,EL,50-79yr,41
2020-25,ES,50-79yr,611
2020-25,FI,50-79yr,14
2020-25,HR,50-79yr,11
2020-25,HU,50-79yr,12
2020-25,IE,50-79yr,18
2020-25,IS,50-79yr,0
2020-25,IT,50-79yr,597
2020-25,LT,50-79yr,8
2020-25,LU,50-79yr,3
2020-25,LV,50-79yr,7
2020-25,MT,50-79yr,5
2020-25,NL,50-79yr,234
2020-25,NO,50-79yr,20
2020-25,PL,50-79yr,428
2020-25,PT,50-79yr,622
2020-25,RO,50-79yr,933
2020-25,SE,50-79yr,2254
2020-25,SI,50-79yr,8
2020-25,SK,50-79yr,9
2020-26,AT,50-79yr,58
2020-26,BE,50-79yr,163
2020-26,CY,50-79yr,1
2020-26,CZ,50-79yr,359
2020-26,DE,50-79yr,741
2020-26,DK,50-79yr,66
2020-26,EE,50-79yr,3
2020-26,EL,50-79yr,30
2020-26,ES,50-79yr,647
2020-26,FI,50-79yr,8
2020-26,HR,50-79yr,44
2020-26,HU,50-79yr,22
2020-26,IE,50-79yr,18
2020-26,IS,50-79yr,0
2020-26,IT,50-79yr,489
2020-26,LT,50-79yr,5
2020-26,LU,50-79yr,19
2020-26,LV,50-79yr,1
2020-26,MT,50-79yr,1
2020-26,NL,50-79yr,131
2020-26,NO,50-79yr,24
2020-26,PL,50-79yr,309
2020-26,PT,50-79yr,662
2020-26,RO,50-79yr,988
2020-26,SE,50-79yr,2237
2020-26,SI,50-79yr,13
2020-26,SK,50-79yr,22
2020-27,AT,50-79yr,130
2020-27,BE,50-79yr,166
2020-27,CY,50-79yr,1
2020-27,CZ,50-79yr,272
2020-27,DE,50-79yr,591
2020-27,DK,50-79yr,38
2020-27,EE,50-79yr,3
2020-27,EL,50-79yr,60
2020-27,ES,50-79yr,944
2020-27,FI,50-79yr,12
2020-27,HR,50-79yr,67
2020-27,HU,50-79yr,18
2020-27,IE,50-79yr,20
2020-27,IS,50-79yr,1
2020-27,IT,50-79yr,446
2020-27,LT,50-79yr,13
2020-27,LU,50-79yr,33
2020-27,LV,50-79yr,3
2020-27,MT,50-79yr,0
2020-27,NL,50-79yr,119
2020-27,NO,50-79yr,20
2020-27,PL,50-79yr,212
2020-27,PT,50-79yr,675
2020-27,RO,50-79yr,891
